member_id,cutoff_date,churned_90d,r_days_since_last_txn,r_days_since_first_txn,r_days_since_last_redemption,f_txn_lifetime,f_txn_90d,f_txn_180d,f_txn_365d,f_active_months_12m,f_avg_days_between_txn,m_spend_lifetime,m_spend_90d,m_spend_365d,m_avg_basket,m_max_basket,t_txn_trend_90_vs_prior,t_spend_trend_90_vs_prior,rd_points_earned,rd_points_redeemed,rd_points_balance,rd_redemption_rate,rd_has_ever_redeemed,c_distinct_channels,c_distinct_brands,c_pct_app,c_pct_online,c_pct_in_store,tier,tier_rank,country,home_brand,p_age,p_tenure_days,dq_join_date_unusable,dq_profile_conflicted,dq_sign_error_txns,dq_points_imputed_txns,dq_amount_recovered_txns
M08161,2026-04-01,0,39,139,,4,2,4,4,3,46.3,207.14,94.16,207.14,51.79,71.0,1.0,0.835,415.0,0.0,415.0,0.0,0,3,1,0.25,0.5,0.25,Gold,3,IN,PulseHome,29,145,0,0,0,0,0
M08183,2026-04-01,0,47,64,,2,2,2,2,2,64.0,206.76,206.76,206.76,103.38,157.45,3.0,207.76,362.0,0.0,362.0,0.0,0,2,1,0.5,0.5,0.0,Bronze,1,IN,PulseEats,23,110,0,0,0,0,0
M08193,2026-04-01,0,98,512,152,4,0,3,3,3,170.7,179.56,,154.67,44.89,70.43,0.25,0.006,360.0,84.0,276.0,0.2333,1,3,1,0.25,0.5,0.25,Bronze,1,US,PulseHome,55,596,0,0,0,0,0
M08388,2026-04-01,0,6,6,,1,1,1,1,1,,255.43,255.43,255.43,255.43,255.43,2.0,256.43,447.0,0.0,447.0,0.0,0,1,1,0.0,0.0,1.0,Bronze,1,US,PulseEats,36,119,0,0,0,0,0
M08508,2026-04-01,0,290,715,290,2,0,0,1,1,715.0,90.44,,20.87,45.22,69.57,1.0,1.0,181.0,42.0,139.0,0.232,1,1,1,0.0,0.0,1.0,Gold,3,IN,PulseHome,59,730,0,0,0,0,0
M08537,2026-04-01,0,214,605,,3,0,0,1,1,302.5,364.42,,35.32,121.47,236.63,1.0,1.0,729.0,0.0,729.0,0.0,0,2,1,0.0,0.667,0.333,Bronze,1,IN,PulseHome,36,830,0,0,0,0,0
M08563,2026-04-01,0,34,430,,3,1,1,2,2,215.0,156.1,33.8,128.01,52.03,94.21,2.0,34.8,360.0,0.0,360.0,0.0,0,3,1,0.333,0.333,0.333,Gold,3,IN,PulseMart,57,469,0,0,0,0,0
M08768,2026-04-01,0,33,53,,2,2,2,2,1,53.0,103.82,103.82,103.82,51.91,54.43,3.0,104.82,195.0,0.0,195.0,0.0,0,2,2,0.5,0.0,0.5,Bronze,1,US,PulseHome,48,62,0,0,0,0,0
M08779,2026-04-01,0,43,95,,3,2,3,3,2,47.5,149.0,119.39,149.0,49.67,62.07,1.5,3.933,317.0,0.0,317.0,0.0,0,2,2,0.667,0.0,0.333,Bronze,1,US,PulseHome,22,179,0,0,0,0,0
M08836,2026-04-01,0,94,94,94,1,0,1,1,1,,77.48,,77.48,77.48,77.48,0.5,0.013,155.0,100.0,55.0,0.6452,1,1,1,1.0,0.0,0.0,Bronze,1,US,PulseHome,23,173,0,0,0,0,0
M08877,2026-04-01,0,158,345,,3,0,1,3,3,172.5,181.19,,181.19,60.4,68.83,0.5,0.019,316.0,0.0,316.0,0.0,0,1,1,1.0,0.0,0.0,Silver,2,US,PulseEats,56,438,0,0,0,0,0
M08917,2026-04-01,0,126,764,,2,0,1,1,1,764.0,88.13,,47.66,44.07,47.66,0.5,0.021,176.0,0.0,176.0,0.0,0,1,1,0.0,0.0,1.0,Gold,3,IN,PulseHome,58,1063,0,0,0,0,0
M08927,2026-04-01,0,5,287,199,6,1,1,6,4,57.4,436.11,163.97,436.11,72.69,163.97,2.0,164.97,825.0,150.0,675.0,0.1818,1,3,3,0.5,0.333,0.167,Silver,2,IN,PulseEats,54,296,0,0,0,0,0
M08967,2026-04-01,0,227,483,,2,0,0,1,1,483.0,124.02,,95.78,62.01,95.78,1.0,1.0,217.0,0.0,217.0,0.0,0,1,1,0.0,1.0,0.0,Bronze,1,SG,PulseEats,59,517,0,0,0,0,0
M09073,2026-04-01,0,35,313,274,7,1,4,7,5,52.2,447.82,80.36,447.82,63.97,92.6,0.5,0.444,1009.0,145.0,864.0,0.1437,1,3,2,0.143,0.429,0.429,Platinum,4,US,PulseMart,21,418,0,0,0,0,0
M09121,2026-04-01,0,3,369,369,5,1,2,4,4,92.3,367.98,68.28,330.88,73.6,157.25,1.0,1.398,721.0,74.0,647.0,0.1026,1,2,2,0.4,0.6,0.0,Silver,2,IN,PulseHome,40,471,0,0,0,0,0
M09197,2026-04-01,0,3,73,,2,2,2,2,2,73.0,202.72,202.72,202.72,101.36,104.95,3.0,203.72,466.0,0.0,466.0,0.0,0,2,1,0.5,0.0,0.5,Bronze,1,IN,PulseMart,36,104,0,0,0,0,0
M09262,2026-04-01,0,139,728,728,3,0,2,2,2,364.0,118.69,,78.34,39.56,55.18,0.333,0.013,237.0,81.0,156.0,0.3418,1,2,1,0.667,0.0,0.333,Gold,3,IN,PulseHome,54,739,0,0,0,0,0
M09274,2026-04-01,0,173,357,,2,0,1,2,2,357.0,118.43,,118.43,59.22,70.39,0.5,0.02,207.0,0.0,207.0,0.0,0,1,1,0.0,0.0,1.0,Bronze,1,US,PulseEats,31,379,0,0,0,0,0
M09281,2026-04-01,0,95,1791,,3,0,1,2,2,895.5,189.87,,155.42,63.29,100.59,0.5,0.01,380.0,0.0,380.0,0.0,0,2,1,0.333,0.0,0.667,Platinum,4,GB,PulseHome,30,1816,0,0,0,1,0
M09493,2026-04-01,0,139,1710,1539,9,0,2,2,1,213.8,426.66,,79.3,47.41,135.18,0.333,0.012,834.0,150.0,684.0,0.1799,1,3,2,0.111,0.556,0.333,Gold,3,IN,PulseHome,28,1722,0,0,0,0,0
M09515,2026-04-01,0,103,255,,4,0,3,4,4,85.0,735.39,,735.39,183.85,443.62,0.25,0.002,1287.0,0.0,1287.0,0.0,0,2,1,0.75,0.25,0.0,Gold,3,IN,PulseEats,60,256,0,0,0,0,0
M09653,2026-04-01,0,207,519,375,6,0,0,3,3,103.8,628.4,,386.47,104.73,298.56,1.0,1.0,1284.0,250.0,1034.0,0.1947,1,3,2,0.333,0.333,0.333,Platinum,4,IN,PulseHome,31,593,0,0,0,0,0
M09797,2026-04-01,0,159,777,,2,0,1,1,1,777.0,187.34,,128.09,93.67,128.09,0.5,0.008,374.0,0.0,374.0,0.0,0,2,1,0.5,0.0,0.5,Bronze,1,US,PulseHome,54,841,0,0,0,0,0
M09811,2026-04-01,0,353,873,,4,0,0,1,1,291.0,115.63,,21.02,28.91,44.59,1.0,1.0,226.0,0.0,226.0,0.0,0,3,2,0.5,0.25,0.25,Bronze,1,IN,PulseHome,50,1101,0,0,0,0,0
M09877,2026-04-01,0,9,486,244,6,1,1,4,4,97.2,383.92,90.64,262.68,63.99,91.65,2.0,91.64,673.0,50.0,623.0,0.0743,1,3,1,0.5,0.167,0.333,Bronze,1,IN,PulseEats,27,689,0,0,0,0,0
M09894,2026-04-01,0,39,162,,4,2,4,4,4,54.0,175.61,108.96,175.61,43.9,70.51,1.0,1.625,403.0,0.0,403.0,0.0,0,3,1,0.25,0.25,0.5,Platinum,4,IN,PulseMart,59,170,0,0,0,0,0
M09907,2026-04-01,0,11,96,,4,3,4,4,3,32.0,226.12,204.18,226.12,56.53,124.63,2.0,8.944,425.0,0.0,425.0,0.0,0,3,2,0.25,0.5,0.25,Platinum,4,IN,PulseEats,60,115,0,0,0,1,0
M09918,2026-04-01,0,212,693,,7,0,0,3,3,115.5,516.7,,231.93,73.81,171.49,1.0,1.0,1189.0,0.0,1189.0,0.0,0,3,1,0.286,0.143,0.571,Bronze,1,IN,PulseMart,30,884,0,0,0,0,0
M10018,2026-04-01,0,46,129,,4,1,4,4,3,43.0,284.14,104.7,284.14,71.04,104.7,0.5,0.586,497.0,0.0,497.0,0.0,0,2,1,0.0,0.5,0.5,Bronze,1,IN,PulseEats,21,183,0,0,0,0,0
M10063,2026-04-01,0,27,182,182,3,2,2,3,3,91.0,256.04,201.21,256.04,85.35,146.17,3.0,202.21,512.0,110.0,402.0,0.2148,1,1,1,0.0,1.0,0.0,Bronze,1,US,PulseHome,37,193,0,0,0,0,0
M10171,2026-04-01,0,139,139,,1,0,1,1,1,,104.1,,104.1,104.1,104.1,0.5,0.01,182.0,0.0,182.0,0.0,0,1,1,0.0,0.0,1.0,Silver,2,IN,PulseEats,52,188,0,0,0,0,0
M10201,2026-04-01,0,87,122,,2,1,2,2,2,122.0,107.88,30.32,107.88,53.94,77.56,1.0,0.399,216.0,0.0,216.0,0.0,0,1,1,0.0,0.0,1.0,Bronze,1,US,PulseHome,21,129,0,0,0,0,0
M10331,2026-04-01,0,161,691,,5,0,2,2,1,172.8,391.06,,194.78,78.21,101.82,0.333,0.005,900.0,0.0,900.0,0.0,0,3,1,0.4,0.4,0.2,Bronze,1,US,PulseMart,30,741,0,0,0,0,0
M10343,2026-04-01,0,7,7,,1,1,1,1,1,,55.58,55.58,55.58,55.58,55.58,2.0,56.58,97.0,0.0,97.0,0.0,0,1,1,1.0,0.0,0.0,Platinum,4,US,PulseEats,61,51,0,0,0,0,0
M10366,2026-04-01,0,234,1625,,7,0,0,2,2,270.8,341.49,,72.35,48.78,73.8,1.0,1.0,743.0,0.0,743.0,0.0,0,3,2,0.571,0.286,0.143,Bronze,1,US,PulseMart,48,1777,0,0,0,0,0
M10637,2026-04-01,0,97,1494,876,7,0,2,2,1,249.0,393.01,,102.43,56.14,97.78,0.333,0.01,904.0,50.0,854.0,0.0553,1,3,1,0.429,0.143,0.429,Platinum,4,US,PulseMart,49,1753,0,0,0,0,0
M10769,2026-04-01,0,7,217,,5,3,4,5,4,54.3,435.05,122.3,435.05,87.01,179.08,2.0,0.685,761.0,0.0,761.0,0.0,0,3,1,0.4,0.4,0.2,Silver,2,AE,PulseEats,28,335,0,0,0,0,0
M10809,2026-04-01,0,317,402,317,4,0,0,3,2,134.0,297.75,,244.21,74.44,193.11,1.0,1.0,595.0,60.0,535.0,0.1008,1,3,1,0.25,0.5,0.25,Bronze,1,IN,PulseHome,61,410,0,0,1,0,0
M10883,2026-04-01,0,322,533,322,2,0,0,1,1,533.0,116.46,,62.26,58.23,62.26,1.0,1.0,233.0,125.0,108.0,0.5365,1,2,1,0.0,0.5,0.5,Silver,2,IN,PulseHome,61,639,0,0,0,0,0
M10932,2026-04-01,0,27,45,35,4,4,4,4,2,15.0,341.69,341.69,341.69,85.42,151.69,5.0,342.69,672.0,150.0,522.0,0.2232,1,2,2,0.0,0.5,0.5,Bronze,1,GB,PulseHome,57,99,0,0,0,0,0
M10946,2026-04-01,0,48,119,,3,1,3,3,2,59.5,175.45,58.44,175.45,58.48,88.21,0.667,0.504,403.0,0.0,403.0,0.0,0,3,1,0.333,0.333,0.333,Bronze,1,US,PulseMart,40,129,0,0,0,0,0
M10963,2026-04-01,0,51,718,,5,1,2,2,2,179.5,314.04,102.93,128.5,62.81,128.72,1.0,3.912,549.0,0.0,549.0,0.0,0,3,1,0.2,0.6,0.2,Gold,3,GB,PulseEats,56,735,0,0,0,0,0
M11029,2026-04-01,0,34,34,,1,1,1,1,1,,44.02,44.02,44.02,44.02,44.02,2.0,45.02,88.0,0.0,88.0,0.0,0,1,1,0.0,1.0,0.0,Bronze,1,IN,PulseHome,45,95,0,0,0,0,0
M11329,2026-04-01,0,14,561,,6,2,3,4,3,112.2,336.91,71.27,257.31,56.15,93.78,1.5,0.775,675.0,0.0,675.0,0.0,0,3,1,0.333,0.333,0.333,Bronze,1,IN,PulseHome,56,587,0,0,0,0,0
M11343,2026-04-01,0,28,359,291,5,1,2,5,5,89.8,353.36,68.53,353.36,70.67,110.36,1.0,2.196,813.0,185.0,628.0,0.2276,1,2,1,0.4,0.6,0.0,Bronze,1,US,PulseMart,58,451,0,0,0,0,0
M11345,2026-04-01,0,122,476,,5,0,1,3,3,119.0,193.84,,135.7,38.77,92.39,0.5,0.045,388.0,0.0,388.0,0.0,0,3,1,0.4,0.2,0.4,Platinum,4,US,PulseHome,60,733,0,0,0,0,0
M11379,2026-04-01,0,20,20,,1,1,1,1,1,,38.5,38.5,38.5,38.5,38.5,2.0,39.5,89.0,0.0,89.0,0.0,0,1,1,0.0,0.0,1.0,Silver,2,US,PulseMart,47,44,0,0,0,0,0
M11535,2026-04-01,0,213,1089,1083,4,0,0,2,2,363.0,262.3,,74.63,65.58,131.46,1.0,1.0,602.0,150.0,452.0,0.2492,1,2,1,0.75,0.25,0.0,Bronze,1,US,PulseMart,38,1094,0,0,0,0,0
M11548,2026-04-01,0,139,517,301,4,0,1,2,2,172.3,286.42,,165.95,71.61,92.25,0.5,0.013,572.0,50.0,522.0,0.0874,1,3,1,0.25,0.25,0.5,Bronze,1,IN,PulseHome,54,930,0,0,0,0,0
M11580,2026-04-01,0,32,249,191,4,1,1,4,3,83.0,345.07,113.1,345.07,86.27,131.13,2.0,114.1,729.0,200.0,529.0,0.2743,1,3,3,0.25,0.5,0.25,Bronze,1,IN,PulseHome,57,268,0,0,0,0,0
M11601,2026-04-01,0,340,1298,,5,0,0,1,1,324.5,321.24,,51.18,64.25,94.51,1.0,1.0,738.0,0.0,738.0,0.0,0,3,1,0.2,0.6,0.2,Gold,3,US,PulseMart,32,1534,0,0,0,0,0
M11631,2026-04-01,0,208,855,,9,0,0,2,2,106.9,675.08,,108.36,75.01,134.78,1.0,1.0,1552.0,0.0,1552.0,0.0,0,3,1,0.111,0.222,0.667,Gold,3,US,PulseMart,22,1201,0,0,0,0,0
M11741,2026-04-01,0,14,469,377,5,1,2,3,3,117.3,231.97,91.31,190.12,46.39,91.31,1.0,2.109,528.0,59.0,469.0,0.1117,1,2,2,0.6,0.0,0.4,Gold,3,IN,PulseMart,54,603,0,0,0,0,0
M11763,2026-04-01,0,18,228,,4,2,3,4,4,76.0,86.89,36.56,86.89,21.72,26.78,1.5,1.53,200.0,0.0,200.0,0.0,0,3,1,0.25,0.25,0.5,Platinum,4,IN,PulseMart,56,235,0,0,0,1,0
M11774,2026-04-01,0,200,225,,2,0,0,2,2,225.0,178.45,,178.45,89.23,149.61,1.0,1.0,312.0,0.0,312.0,0.0,0,2,1,0.5,0.5,0.0,Silver,2,IN,PulseEats,32,1514,0,0,0,0,0
M11822,2026-04-01,0,24,170,170,4,2,4,4,4,56.7,317.87,165.17,317.87,79.47,120.14,1.0,1.081,605.0,150.0,455.0,0.2479,1,3,2,0.25,0.25,0.5,Silver,2,AE,PulseHome,25,370,0,0,0,0,0
M11958,2026-04-01,0,60,195,60,2,1,1,2,2,195.0,104.36,39.2,104.36,52.18,65.16,2.0,40.2,208.0,78.0,130.0,0.375,1,1,1,0.0,0.0,1.0,Silver,2,US,PulseHome,41,206,0,0,0,0,0
M11988,2026-04-01,0,249,1008,,3,0,0,1,1,504.0,250.97,,47.13,83.66,171.74,1.0,1.0,439.0,0.0,439.0,0.0,0,3,1,0.333,0.333,0.333,Silver,2,AE,PulseEats,39,1611,0,0,0,0,0
M12003,2026-04-01,0,9,224,,4,1,2,4,4,74.7,165.84,38.62,165.84,41.46,68.26,1.0,0.572,382.0,0.0,382.0,0.0,0,3,1,0.25,0.25,0.5,Silver,2,IN,PulseMart,53,376,0,0,0,0,0
M12009,2026-04-01,0,15,15,15,1,1,1,1,1,,17.51,17.51,17.51,17.51,17.51,2.0,18.51,31.0,31.0,0.0,1.0,1,1,1,0.0,0.0,1.0,Silver,2,SG,PulseEats,21,32,0,0,0,0,0
M12037,2026-04-01,0,38,1452,,4,1,1,1,1,484.0,422.8,73.38,73.38,105.7,238.59,2.0,74.38,739.0,0.0,739.0,0.0,0,2,1,0.5,0.5,0.0,Silver,2,AE,PulseEats,41,1663,0,0,0,0,0
M12113,2026-04-01,0,82,624,,2,1,1,1,1,624.0,84.24,27.25,27.25,42.12,56.99,2.0,28.25,163.0,0.0,163.0,0.0,0,2,2,0.0,0.5,0.5,Gold,3,US,PulseMart,33,692,0,0,0,0,0
M12155,2026-04-01,0,9,1633,522,5,1,2,2,2,408.3,289.22,42.15,87.96,57.84,101.56,1.0,0.922,506.0,50.0,456.0,0.0988,1,3,1,0.4,0.4,0.2,Platinum,4,IN,PulseEats,30,1814,0,0,0,0,0
M12156,2026-04-01,0,155,624,624,4,0,1,2,2,208.0,280.14,,161.85,70.04,137.31,0.5,0.007,645.0,150.0,495.0,0.2326,1,2,1,0.0,0.25,0.75,Bronze,1,SG,PulseMart,59,751,0,0,0,0,0
M12207,2026-04-01,0,6,20,,2,2,2,2,1,20.0,83.59,83.59,83.59,41.8,42.93,3.0,84.59,180.0,0.0,180.0,0.0,0,1,2,1.0,0.0,0.0,Bronze,1,IN,PulseHome,24,328,0,0,0,1,0
M12250,2026-04-01,0,43,805,447,7,1,1,2,2,134.2,475.26,88.82,128.38,67.89,111.9,2.0,89.82,992.0,130.0,862.0,0.131,1,3,3,0.143,0.286,0.571,Platinum,4,GB,PulseMart,59,893,0,0,0,0,0
M12272,2026-04-01,0,41,146,,2,1,2,2,2,146.0,163.39,117.66,163.39,81.69,117.66,1.0,2.539,376.0,0.0,376.0,0.0,0,2,1,0.0,0.5,0.5,Silver,2,IN,PulseMart,50,198,0,0,0,0,0
M12342,2026-04-01,0,171,484,,4,0,1,3,3,161.3,153.68,,114.19,38.42,51.75,0.5,0.019,297.0,0.0,297.0,0.0,0,2,2,0.5,0.0,0.5,Bronze,1,SG,PulseEats,23,681,0,0,0,0,0
M12347,2026-04-01,0,24,24,,1,1,1,1,1,,44.4,44.4,44.4,44.4,44.4,2.0,45.4,89.0,0.0,89.0,0.0,0,1,1,0.0,0.0,1.0,Gold,3,IN,PulseHome,25,91,0,0,0,0,0
M12468,2026-04-01,0,91,245,,2,0,1,2,2,245.0,40.32,,40.32,20.16,24.0,0.5,0.04,81.0,0.0,81.0,0.0,0,1,1,0.0,0.0,1.0,Gold,3,IN,PulseHome,21,277,0,0,0,0,0
M12501,2026-04-01,0,60,578,,4,1,1,2,2,192.7,142.77,30.75,51.89,35.69,47.13,2.0,31.75,317.0,0.0,317.0,0.0,0,3,2,0.25,0.5,0.25,Gold,3,US,PulseMart,56,643,0,0,0,0,0
M12561,2026-04-01,0,173,211,,3,0,1,3,2,105.5,187.86,,187.86,62.62,85.89,0.5,0.019,329.0,0.0,329.0,0.0,0,2,1,0.667,0.0,0.333,Bronze,1,IN,PulseEats,33,221,0,0,0,0,0
M12639,2026-04-01,0,21,72,,3,3,3,3,3,36.0,111.97,111.97,111.97,37.32,41.48,4.0,112.97,223.0,0.0,223.0,0.0,0,2,1,0.333,0.0,0.667,Gold,3,IN,PulseHome,42,74,0,0,0,0,0
M12689,2026-04-01,0,54,1118,54,3,1,2,2,2,559.0,125.58,27.95,63.2,41.86,62.38,1.0,0.799,269.0,64.0,205.0,0.2379,1,1,2,0.0,0.0,1.0,Silver,2,US,PulseMart,30,1794,0,0,0,0,0
M12713,2026-04-01,0,228,1565,228,3,0,0,1,1,782.5,163.92,,56.81,54.64,59.8,1.0,1.0,329.0,50.0,279.0,0.152,1,2,1,0.667,0.333,0.0,Silver,2,US,PulseHome,27,1840,0,0,0,0,0
M12724,2026-04-01,0,206,751,,3,0,0,1,1,375.5,214.47,,96.06,71.49,96.06,1.0,1.0,375.0,0.0,375.0,0.0,0,2,1,0.333,0.667,0.0,Silver,2,IN,PulseEats,22,,1,0,0,0,0
M12906,2026-04-01,0,48,463,,2,1,1,1,1,463.0,149.38,79.97,79.97,74.69,79.97,2.0,80.97,281.0,0.0,281.0,0.0,0,2,2,0.5,0.5,0.0,Gold,3,SG,PulseHome,56,496,0,0,0,0,0
M12951,2026-04-01,0,0,291,,3,2,2,3,3,145.5,250.48,180.76,250.48,83.49,92.68,3.0,181.76,438.0,0.0,438.0,0.0,0,3,1,0.333,0.333,0.333,Bronze,1,SG,PulseEats,52,618,0,0,0,0,0
M12986,2026-04-01,0,213,864,,3,0,0,2,2,432.0,110.03,,78.68,36.68,48.98,1.0,1.0,220.0,0.0,220.0,0.0,0,3,1,0.333,0.333,0.333,Bronze,1,AE,PulseHome,25,1064,0,0,0,0,0
M13152,2026-04-01,0,37,461,173,6,1,2,4,3,92.2,481.54,28.59,382.14,80.26,268.66,1.0,1.091,1108.0,50.0,1058.0,0.0451,1,3,1,0.333,0.333,0.333,Bronze,1,IN,PulseMart,24,572,0,0,0,0,0
M13200,2026-04-01,0,94,115,,2,0,2,2,1,115.0,128.74,,128.74,64.37,67.9,0.333,0.008,242.0,0.0,242.0,0.0,0,2,2,0.5,0.5,0.0,Bronze,1,SG,PulseHome,38,190,0,0,0,0,0
M13221,2026-04-01,0,119,566,,3,0,1,2,2,283.0,212.5,,141.5,70.83,90.51,0.5,0.019,371.0,0.0,371.0,0.0,0,3,1,0.333,0.333,0.333,Bronze,1,US,PulseEats,32,680,0,0,0,0,0
M13224,2026-04-01,0,5,269,,4,2,3,4,4,89.7,283.63,118.03,283.63,70.91,99.88,1.5,1.18,497.0,0.0,497.0,0.0,0,3,1,0.25,0.5,0.25,Gold,3,IN,PulseEats,45,309,0,0,0,0,0
M13296,2026-04-01,0,65,83,65,2,2,2,2,1,83.0,129.28,129.28,129.28,64.64,79.09,3.0,130.28,226.0,226.0,0.0,1.0,1,2,1,0.5,0.5,0.0,Gold,3,US,PulseEats,49,172,0,0,0,0,0
M13312,2026-04-01,0,66,757,66,5,1,1,2,2,189.3,263.5,76.26,116.37,52.7,81.71,2.0,77.26,502.0,150.0,352.0,0.2988,1,3,2,0.2,0.4,0.4,Bronze,1,US,PulseEats,51,882,0,0,0,0,0
M13317,2026-04-01,0,161,353,353,3,0,1,3,3,176.5,223.78,,223.78,74.59,98.5,0.5,0.01,461.0,118.0,343.0,0.256,1,3,2,0.333,0.333,0.333,Silver,2,US,PulseMart,27,492,0,0,0,0,0
M13374,2026-04-01,0,64,440,64,2,1,1,1,1,440.0,38.56,16.01,16.01,19.28,22.55,2.0,17.01,67.0,28.0,39.0,0.4179,1,1,1,1.0,0.0,0.0,Bronze,1,IN,PulseEats,29,629,0,0,0,0,0
M13382,2026-04-01,0,12,477,,3,1,2,2,2,238.5,194.06,55.65,143.34,64.69,87.69,1.0,0.639,388.0,0.0,388.0,0.0,0,2,2,0.333,0.0,0.667,Bronze,1,US,PulseEats,33,1226,0,0,0,0,0
M13422,2026-04-01,0,39,871,140,3,1,2,2,2,435.5,163.92,60.65,120.65,54.64,60.65,1.0,1.011,287.0,105.0,182.0,0.3659,1,3,1,0.333,0.333,0.333,Bronze,1,IN,PulseEats,56,1212,0,0,0,0,0
M13440,2026-04-01,0,43,518,43,4,1,2,3,3,172.7,204.29,45.68,162.86,51.07,75.89,1.0,0.607,369.0,91.0,278.0,0.2466,1,1,2,1.0,0.0,0.0,Gold,3,US,PulseEats,34,672,0,0,0,0,0
M13479,2026-04-01,0,351,916,916,4,0,0,1,1,305.3,181.52,,53.53,45.38,61.47,1.0,1.0,348.0,100.0,248.0,0.2874,1,2,2,0.5,0.5,0.0,Silver,2,US,PulseHome,22,991,0,0,0,0,0
M13480,2026-04-01,0,75,644,391,4,1,2,2,2,214.7,328.87,100.68,188.63,82.22,100.68,1.0,1.143,575.0,150.0,425.0,0.2609,1,3,1,0.25,0.25,0.5,Bronze,1,US,PulseEats,59,723,0,0,0,0,0
M13496,2026-04-01,0,171,681,,5,0,1,1,1,170.3,362.9,,58.05,72.58,106.7,0.5,0.017,636.0,0.0,636.0,0.0,0,2,1,0.8,0.0,0.2,Silver,2,US,PulseEats,48,765,0,0,1,0,0
M13550,2026-04-01,0,23,52,,2,2,2,2,2,52.0,150.29,150.29,150.29,75.15,113.91,3.0,151.29,312.0,0.0,312.0,0.0,0,2,2,0.5,0.0,0.5,Gold,3,AE,PulseHome,42,59,0,0,0,0,0
M13679,2026-04-01,0,109,1127,1097,7,0,2,2,2,187.8,425.88,,142.45,60.84,111.47,0.333,0.007,852.0,82.0,770.0,0.0962,1,3,1,0.286,0.286,0.429,Silver,2,IN,PulseHome,50,1254,0,0,0,0,0
M13685,2026-04-01,0,40,559,361,5,1,2,3,3,139.8,393.77,165.0,311.53,78.75,165.0,1.0,1.864,905.0,135.0,770.0,0.1492,1,3,1,0.4,0.2,0.4,Silver,2,US,PulseMart,21,735,0,0,0,0,0
M13745,2026-04-01,0,0,155,24,4,2,4,4,3,51.7,226.62,138.82,226.62,56.66,103.54,1.0,1.575,521.0,81.0,440.0,0.1555,1,3,1,0.25,0.5,0.25,Silver,2,US,PulseMart,40,221,0,0,0,0,0
M13761,2026-04-01,0,172,212,,3,0,1,3,2,106.0,208.11,,208.11,69.37,86.0,0.5,0.014,364.0,0.0,364.0,0.0,0,2,1,0.333,0.667,0.0,Silver,2,IN,PulseEats,59,287,0,0,0,0,0
M13765,2026-04-01,0,54,214,96,4,1,3,4,3,71.3,181.28,40.57,181.28,45.32,55.61,0.667,0.483,362.0,88.0,274.0,0.2431,1,3,1,0.25,0.25,0.5,Silver,2,IN,PulseHome,43,479,0,0,0,0,0
M13795,2026-04-01,0,162,1183,1183,3,0,1,2,2,591.5,144.86,,123.95,48.29,78.12,0.5,0.013,333.0,48.0,285.0,0.1441,1,2,1,0.333,0.667,0.0,Platinum,4,US,PulseMart,36,1216,0,0,0,0,0
M13805,2026-04-01,0,143,1161,143,4,0,1,1,1,387.0,359.59,,36.76,89.9,132.55,0.5,0.026,719.0,124.0,595.0,0.1725,1,2,1,0.0,0.25,0.75,Bronze,1,AE,PulseHome,33,1297,0,0,0,0,0
M13854,2026-04-01,0,284,849,497,5,0,0,1,1,212.3,217.31,,28.91,43.46,66.71,1.0,1.0,381.0,33.0,348.0,0.0866,1,3,1,0.4,0.4,0.2,Silver,2,IN,PulseEats,36,1508,0,0,0,0,0
M13889,2026-04-01,0,157,692,157,5,0,1,2,2,173.0,268.69,,121.31,53.74,76.75,0.5,0.022,537.0,89.0,448.0,0.1657,1,2,1,0.0,0.6,0.4,Bronze,1,IN,PulseHome,22,799,0,0,0,0,0
M13933,2026-04-01,0,1,942,153,5,1,2,2,2,235.5,336.36,18.59,100.43,67.27,110.09,1.0,0.236,673.0,150.0,523.0,0.2229,1,2,1,0.2,0.0,0.8,Silver,2,US,PulseHome,56,1635,0,0,0,0,0
M14106,2026-04-01,0,101,101,,1,0,1,1,1,,89.67,,89.67,89.67,89.67,0.5,0.011,206.0,0.0,206.0,0.0,0,1,1,0.0,1.0,0.0,Silver,2,AE,PulseMart,43,238,0,0,0,0,0
M14233,2026-04-01,0,9,9,,1,1,1,1,1,,42.22,42.22,42.22,42.22,42.22,2.0,43.22,97.0,0.0,97.0,0.0,0,1,1,0.0,0.0,1.0,Silver,2,IN,PulseEats,20,55,0,0,0,0,0
M14252,2026-04-01,0,89,89,,1,1,1,1,1,,69.69,69.69,69.69,69.69,69.69,2.0,70.69,160.0,0.0,160.0,0.0,0,1,1,0.0,1.0,0.0,Silver,2,SG,PulseMart,34,94,0,0,0,0,0
M14255,2026-04-01,0,126,797,229,5,0,1,3,3,199.3,559.92,,379.93,111.98,274.62,0.5,0.014,980.0,59.0,921.0,0.0602,1,3,1,0.6,0.2,0.2,Bronze,1,GB,PulseEats,33,1084,0,0,0,0,0
M14281,2026-04-01,0,40,74,60,4,4,4,4,2,24.7,418.14,418.14,418.14,104.54,184.61,5.0,419.14,962.0,72.0,890.0,0.0748,1,2,1,0.0,0.25,0.75,Silver,2,IN,PulseMart,56,91,0,0,0,0,0
M14306,2026-04-01,0,306,427,,2,0,0,1,1,427.0,52.38,,15.37,26.19,37.01,1.0,1.0,92.0,0.0,92.0,0.0,0,2,1,0.5,0.5,0.0,Bronze,1,US,PulseEats,37,1087,0,0,0,0,0
