transaction_id,member_id,transaction_date,amount,points_earned,points_redeemed,channel,brand,transaction_type
T000320,M00066,2025-04-25 19:10:59,86.63,173.0,0,online,PulseHome,purchase
T000321,M00066,2026-05-21 17:34:34,59.56,119.0,0,in_store,PulseHome,purchase
T000322,M00067,2024-10-15 14:13:31,-113.58,199.0,0,app,PulseEats,purchase
T000323,M00067,2025-01-10 11:38:04,64.56,113.0,0,in_store,PulseEats,purchase
T000324,M00067,2023-09-09 02:27:56,103.09,180.0,0,in_store,PulseEats,purchase
T000325,M00067,2024-11-01 03:53:33,26.96,62.0,0,app,PulseMart,purchase
T000326,M00067,2026-03-26 19:33:57,36.01,63.0,0,in_store,PulseEats,purchase
T000327,M00068,2026-05-30 15:15:42,171.94,301.0,0,online,PulseEats,purchase
T000328,M00068,2024-05-28 19:40:33,31.15,55.0,0,in_store,PulseEats,purchase
T000329,M00068,2024-06-11 16:34:23,28.12,49.0,0,online,PulseEats,purchase
T000330,M00068,2025-05-08 01:22:01,64.3,113.0,0,online,PulseEats,purchase
T000331,M00069,2023-06-22 09:40:25,26.7,47.0,0,app,PulseEats,purchase
T000332,M00069,2023-11-20 14:01:37,39.39,69.0,0,app,PulseEats,purchase
T000333,M00069,2025-03-14 00:26:45,26.32,46.0,0,app,PulseEats,purchase
T000334,M00069,2025-10-13 05:07:29,31.46,55.0,0,app,PulseEats,purchase
T000335,M00070,2026-06-29 04:10:43,-243.03,559.0,0,app,PulseMart,purchase
T000336,M00070,2026-05-17 10:07:29,38.76,68.0,0,in_store,PulseEats,purchase
T000337,M00070,2025-10-20 04:24:01,56.01,98.0,0,in_store,PulseEats,purchase
T000338,M00070,2025-09-15 02:12:48,12.62,22.0,0,in_store,PulseEats,purchase
T000339,M00071,2026-03-13 16:30:15,30.35,61.0,0,app,PulseHome,purchase
T000340,M00071,2025-09-20 00:47:43,57.95,116.0,0,in_store,PulseHome,purchase
T000341,M00071,2025-04-30 12:01:46,51.69,103.0,0,app,PulseHome,purchase
T000342,M00072,2022-06-14 19:29:28,79.78,183.0,0,app,PulseMart,purchase
T000343,M00072,2026-02-27 13:59:39,-78.45,180.0,0,in_store,PulseMart,purchase
T000344,M00072,2026-01-06 10:49:05,72.9,168.0,0,in_store,PulseMart,purchase
T000345,M00072,2022-02-01 11:32:42,100.28,231.0,50,app,PulseMart,purchase
T000346,M00072,2022-04-10 23:24:14,61.25,141.0,0,in_store,PulseMart,purchase
T000347,M00073,2024-07-30 20:56:01,18.69,43.0,0,online,PulseMart,purchase
T000348,M00073,2022-07-19 02:53:52,43.07,99.0,0,app,PulseMart,purchase
T000349,M00073,2024-07-21 19:53:41,25.64,59.0,0,online,PulseMart,purchase
T000350,M00073,2024-07-13 13:14:11,27.3,63.0,0,online,PulseMart,purchase
T000351,M00073,2024-05-19 11:22:16,48.83,112.0,0,online,PulseMart,purchase
T000352,M00073,2024-03-17 11:01:57,73.75,170.0,0,online,PulseMart,purchase
T000353,M00073,2023-02-23 18:54:40,33.5,77.0,0,app,PulseMart,purchase
T000354,M00074,2024-08-26 06:02:31,56.07,112.0,0,online,PulseHome,purchase
T000355,M00074,2024-06-12 23:19:09,57.25,114.0,0,app,PulseHome,purchase
T000356,M00074,2025-01-17 10:13:35,96.3,193.0,0,in_store,PulseHome,purchase
T000357,M00075,2025-05-23 03:55:19,43.4,100.0,0,app,PulseMart,purchase
T000358,M00075,2026-06-08 08:05:34,18.82,43.0,0,in_store,PulseMart,purchase
T000359,M00076,2026-03-07 15:52:49,46.28,106.0,100,online,PulseMart,purchase
T000360,M00076,2024-10-29 12:07:02,38.35,88.0,0,app,PulseMart,purchase
T000361,M00076,2025-07-25 04:27:13,76.11,175.0,0,app,PulseMart,purchase
T000362,M00076,2025-03-26 18:13:38,107.4,247.0,0,app,PulseMart,purchase
T000363,M00077,2026-06-21 00:20:58,46.61,82.0,0,app,PulseEats,purchase
T000364,M00077,2026-02-03 21:03:48,38.46,67.0,0,app,PulseEats,purchase
T000365,M00077,2026-01-26 01:24:55,69.17,121.0,0,online,PulseEats,purchase
T000366,M00077,2026-03-09 23:20:37,75.52,132.0,0,in_store,PulseEats,purchase
T000367,M00078,2026-01-12 07:27:35,62.38,143.0,0,in_store,PulseMart,purchase
T000368,M00078,2023-04-10 16:31:55,55.93,129.0,0,app,PulseMart,purchase
T000369,M00078,2022-06-19 12:32:00,40.12,92.0,0,in_store,PulseMart,purchase
T000370,M00078,2023-07-04 14:40:26,26.59,61.0,0,online,PulseMart,purchase
T000371,M00079,2025-02-23 12:28:15,33.88,59.0,59,online,PulseEats,purchase
T000372,M00079,2023-04-03 05:08:07,87.41,153.0,0,in_store,PulseEats,purchase
T000373,M00079,2024-08-02 08:59:07,66.38,116.0,0,in_store,PulseEats,purchase
T000374,M00079,2025-12-08 21:36:07,25.82,45.0,0,in_store,PulseEats,purchase
T000375,M00079,2023-11-25 15:25:51,35.17,62.0,0,in_store,PulseEats,purchase
T000376,M00079,2023-09-12 02:15:14,49.13,86.0,0,app,PulseEats,purchase
T000377,M00079,2023-08-06 00:42:29,26.92,47.0,47,online,PulseEats,purchase
T000378,M00079,2024-09-27 09:16:38,51.72,91.0,0,app,PulseEats,purchase
T000379,M00079,2025-09-21 10:08:23,162.33,325.0,0,app,PulseHome,purchase
T000380,M00079,2026-05-25 19:32:12,251.77,441.0,0,online,PulseEats,purchase
T000381,M00080,02/01/2024,49.85,115.0,0,online,PulseMart,purchase
T000382,M00080,2025-09-29 10:44:21,32.94,76.0,0,app,PulseMart,purchase
T000383,M00080,2024-05-13 19:01:37,54.81,126.0,0,in_store,PulseMart,purchase
T000384,M00081,2023-06-11 02:45:18,32.21,74.0,0,app,PulseMart,purchase
T000385,M00081,2024-01-27 08:51:15,119.25,274.0,200,in_store,PulseMart,purchase
T000386,M00081,2022-12-31 01:06:53,40.1,92.0,0,online,PulseMart,purchase
T000387,M00081,2024-01-04 03:41:16,59.53,137.0,0,online,PulseMart,purchase
T000388,M00082,2024-10-02,186.74,327.0,0,online,PulseEats,purchase
T000389,M00082,2022-05-25 14:01:02,75.32,132.0,0,in_store,PulseEats,purchase
T000390,M00082,2023-03-06 07:57:10,84.27,147.0,0,in_store,PulseEats,purchase
T000391,M00082,2023-01-11 03:57:41,154.13,270.0,0,online,PulseEats,purchase
T000392,M00082,2023-03-12 11:05:54,49.14,86.0,0,app,PulseEats,purchase
T000393,M00083,2026-06-21 06:04:53,22.78,40.0,0,app,PulseEats,purchase
T000394,M00083,2026-03-26 21:56:19,49.69,87.0,0,online,PulseEats,purchase
T000395,M00083,2026-04-22 21:05:17,33.57,59.0,50,app,PulseEats,purchase
T000396,M00083,2026-06-17 05:02:12,60.43,106.0,0,online,PulseEats,purchase
T000397,M00083,2026-04-06 15:55:40,76.87,135.0,0,online,PulseEats,purchase
T000398,M00083,2026-03-25 12:14:15,110.22,193.0,0,in_store,PulseEats,purchase
T000399,M00083,2026-02-06 03:24:17,82.15,144.0,0,in_store,PulseEats,purchase
T000400,M00083,2026-05-09 19:26:04,44.71,78.0,78,app,PulseEats,purchase
T000401,M00083,2026-04-10 00:25:32,47.58,83.0,0,in_store,PulseEats,purchase
T000402,M00084,2023-01-10 13:58:44,62.91,126.0,0,online,PulseHome,purchase
T000403,M00084,2023-07-30 15:40:20,45.4,91.0,50,app,PulseHome,purchase
T000404,M00084,2023-12-08 16:41:41,30.92,62.0,0,online,PulseHome,purchase
T000405,M00084,2024-12-11 03:26:30,61.67,123.0,0,in_store,PulseHome,purchase
T000406,M00084,2025-06-26 06:21:12,87.23,174.0,0,in_store,PulseHome,purchase
T000407,M00084,2024-02-08 13:58:43,66.46,133.0,0,app,PulseHome,purchase
T000408,M00084,2026-02-18 00:51:17,64.05,128.0,0,app,PulseHome,purchase
T000409,M00084,2024-09-21 02:23:19,59.81,120.0,0,app,PulseHome,purchase
T000410,M00084,2023-01-11 01:40:54,64.38,113.0,0,in_store,PulseEats,purchase
T000411,M00085,2026-01-23 07:46:56,40.39,71.0,0,in_store,PulseEats,purchase
T000413,M00085,2026-06-10 08:50:17,63.2,111.0,0,app,PulseEats,purchase
T000414,M00085,2026-02-19 19:38:34,123.83,285.0,50,in_store,PulseMart,purchase
T000415,M00086,2025-11-27 05:17:11,28.28,49.0,49,app,PulseEats,purchase
T000416,M00086,2023-08-06 12:35:28,75.47,132.0,0,online,PulseEats,purchase
T000417,M00086,2026-03-17 20:31:30,66.15,116.0,0,online,PulseEats,purchase
T000418,M00086,2024-07-23 11:41:05,38.95,68.0,0,app,PulseEats,purchase
T000419,M00086,2025-06-21 08:51:36,68.45,120.0,0,in_store,PulseEats,purchase
T000420,M00086,2025-08-28 09:15:37,66.58,117.0,0,app,PulseEats,purchase
T000421,M00087,2024-10-31 23:00:44,86.58,199.0,0,in_store,PulseMart,purchase
T000422,M00087,2023-11-23 21:48:41,78.32,180.0,0,online,PulseMart,purchase
T000423,M00088,2025-12-17 05:53:53,18.51,32.0,0,app,PulseEats,purchase
T000424,M00088,2026-03-15 06:47:38,50.07,88.0,0,online,PulseEats,purchase
T000425,M00088,2026-04-11 19:52:27,168.37,295.0,0,online,PulseEats,purchase
T000426,M00088,2026-01-04 08:01:49,63.57,111.0,0,in_store,PulseEats,purchase
T000427,M00088,2025-12-26 08:28:14,-96.48,169.0,0,app,PulseEats,purchase
T000428,M00089,2024-02-01 16:33:28,48.55,85.0,0,online,PulseEats,purchase
T000429,M00089,2024-02-11 21:10:43,53.09,93.0,93,in_store,PulseEats,purchase
T000430,M00089,2024-05-19 04:06:34,22.66,40.0,0,app,PulseEats,purchase
T000431,M00090,2024-08-20 06:51:56,88.14,176.0,0,online,PulseHome,purchase
T000432,M00090,2021-09-04 10:38:08,22.41,45.0,0,in_store,PulseHome,purchase
T000433,M00090,2022-07-16 14:15:29,44.58,89.0,0,app,PulseHome,purchase
T000434,M00090,2022-02-27 01:08:01,33.64,67.0,0,in_store,PulseHome,purchase
T000435,M00091,2026-03-16 14:38:02,57.46,132.0,0,online,PulseMart,purchase
T000436,M00091,2026-04-04 12:09:25,32.78,75.0,0,app,PulseMart,purchase
T000437,M00091,2026-06-25 06:31:49,36.65,84.0,0,in_store,PulseMart,purchase
T000438,M00091,2026-06-30 22:28:52,22.62,,0,online,PulseMart,purchase
T000439,M00091,2026-04-18 02:22:12,62.54,144.0,0,in_store,PulseMart,purchase
T000440,M00091,2026-03-22 03:48:48,97.49,171.0,0,app,PulseEats,purchase
T000441,M00092,2025-08-13 16:43:06,76.93,135.0,135,online,PulseEats,purchase
T000442,M00092,2026-04-23 05:06:45,60.5,106.0,0,app,PulseEats,purchase
T000443,M00092,2025-08-29 11:31:40,65.2,114.0,0,in_store,PulseEats,purchase
T000444,M00092,2025-07-28 18:41:53,73.73,129.0,0,app,PulseEats,purchase
T000445,M00093,2026-06-04 00:22:38,84.76,148.0,0,online,PulseEats,purchase
T000446,M00093,2026-04-28 10:53:18,90.87,159.0,0,online,PulseEats,purchase
T000447,M00093,2025-03-26 23:56:22,45.87,106.0,0,online,PulseMart,purchase
T000448,M00093,2024-02-04 18:39:03,42.86,75.0,0,in_store,PulseEats,purchase
T000449,M00093,2025-12-21 10:07:25,41.41,72.0,0,app,PulseEats,purchase
T000450,M00094,2023-08-24 04:24:36,87.49,153.0,50,app,PulseEats,purchase
T000451,M00094,2023-10-27 21:04:15,41.49,73.0,0,online,PulseEats,purchase
T000452,M00094,2025-02-16 21:05:13,57.02,100.0,0,app,PulseEats,purchase
T000453,M00094,2023-02-13 05:16:38,135.15,237.0,0,in_store,PulseEats,purchase
T000454,M00095,05/28/2024,-29.41,59.0,0,online,PulseHome,purchase
T000455,M00095,2023-10-31 07:00:16,48.75,112.0,0,in_store,PulseMart,purchase
T000456,M00095,2024-02-07 15:36:54,32.74,65.0,0,online,PulseHome,purchase
T000457,M00095,2025-10-02 06:51:15,158.89,318.0,0,online,PulseHome,purchase
T000458,M00095,2025-10-18 09:48:18,92.73,185.0,0,in_store,PulseHome,purchase
T000459,M00095,2025-07-25 14:12:43,64.89,130.0,0,app,PulseHome,purchase
T000460,M00096,2026-04-09 06:04:43,34.9,61.0,61,online,PulseEats,purchase
T000461,M00096,2026-05-11 02:19:28,80.01,140.0,100,in_store,PulseEats,purchase
T000462,M00096,2026-06-17 17:31:41,18.06,32.0,0,online,PulseEats,purchase
T000463,M00096,2026-04-09 04:50:28,50.68,117.0,0,in_store,PulseMart,purchase
T000464,M00096,2025-11-12 00:02:45,19.95,35.0,0,app,PulseEats,purchase
T000465,M00096,2026-05-20 17:44:17,71.21,125.0,0,app,PulseEats,purchase
T000466,M00096,2025-11-06 05:55:15,82.39,144.0,0,app,PulseEats,purchase
T000467,M00096,2026-04-09 05:59:17,61.1,107.0,0,app,PulseEats,purchase
T000468,M00096,2025-11-19 13:06:25,81.38,142.0,0,in_store,PulseEats,purchase
T000469,M00097,2026-05-01 14:00:41,56.68,130.0,100,online,PulseMart,purchase
T000470,M00097,2025-07-04 08:39:40,80.29,141.0,0,online,PulseEats,purchase
T000471,M00097,2026-05-13 04:25:23,30.11,69.0,0,online,PulseMart,purchase
T000472,M00097,2025-12-27 21:50:23,47.1,82.0,0,online,PulseEats,purchase
T000473,M00098,2024-11-26 12:56:45,36.75,85.0,0,online,PulseMart,purchase
T000474,M00098,2023-06-27 04:39:38,26.21,60.0,0,online,PulseMart,purchase
T000475,M00099,2025-04-12 11:48:26,26.18,52.0,0,online,PulseHome,purchase
T000476,M00099,2025-01-10 11:45:57,93.59,187.0,0,app,PulseHome,purchase
T000477,M00099,2025-07-07 17:26:53,31.26,72.0,0,in_store,PulseMart,purchase
T000478,M00099,2025-07-25 03:24:16,20.86,42.0,42,app,PulseHome,purchase
T000479,M00099,2025-08-02 21:08:45,33.1,66.0,0,online,PulseHome,purchase
T000480,M00100,2026-04-04 05:57:29,33.85,68.0,0,app,PulseHome,purchase
T000481,M00100,2026-04-15 12:40:41,50.69,101.0,0,in_store,PulseHome,purchase
T000482,M00100,2024-07-12 17:39:42,81.01,162.0,0,online,PulseHome,purchase
T000483,M00101,2025-08-15 11:51:21,23.07,46.0,0,in_store,PulseHome,purchase
T000484,M00101,2024-08-21 00:15:07,54.44,95.0,0,in_store,PulseEats,purchase
T000485,M00101,2024-10-02 12:50:50,111.1,194.0,0,app,PulseEats,purchase
T000486,M00102,2025-07-29 11:18:39,71.87,144.0,50,in_store,PulseHome,purchase
T000487,M00102,2026-04-09 02:15:12,148.86,298.0,0,online,PulseHome,purchase
T000488,M00102,2026-02-04 11:55:14,48.23,96.0,0,in_store,PulseHome,purchase
T000489,M00102,2025-05-15 17:23:50,130.95,262.0,200,app,PulseHome,purchase
T000490,M00103,2023-01-25 01:19:44,114.7,229.0,0,app,PulseHome,purchase
T000491,M00103,2024-04-29 23:08:32,120.99,242.0,0,in_store,PulseHome,purchase
T000492,M00104,2025-12-14 20:43:35,45.58,105.0,0,app,PulseMart,purchase
T000493,M00104,2026-04-14 12:40:44,42.07,97.0,0,app,PulseMart,purchase
T000494,M00104,2025-11-08 09:02:55,14.27,,0,app,PulseMart,purchase
T000495,M00105,2024-12-09 14:28:36,52.53,92.0,50,in_store,PulseEats,purchase
T000496,M00105,2024-11-11 04:42:42,41.51,73.0,0,in_store,PulseEats,purchase
T000497,M00105,2025-07-28 06:07:40,20.96,37.0,0,online,PulseEats,purchase
T000498,M00105,2026-02-11 09:08:15,38.97,68.0,0,in_store,PulseEats,purchase
T000499,M00106,2023-11-18 11:09:28,73.07,168.0,0,in_store,PulseMart,purchase
T000500,M00106,2024-03-16,96.37,222.0,200,app,PulseMart,purchase
T000501,M00106,2025-12-29 07:07:53,33.53,77.0,0,online,PulseMart,purchase
T000502,M00106,2024-07-05 21:18:43,56.03,129.0,0,online,PulseMart,purchase
T000503,M00106,2026-04-22 18:39:14,20.49,47.0,0,online,PulseMart,purchase
T000504,M00106,2025-04-28 09:43:13,10.74,19.0,0,in_store,PulseEats,purchase
T000505,M00107,2024-08-07 17:34:11,141.81,326.0,0,in_store,PulseMart,purchase
T000506,M00107,2023-04-16 22:59:54,55.19,97.0,0,app,PulseEats,purchase
T000507,M00107,2025-06-19 05:44:51,133.18,306.0,0,in_store,PulseMart,purchase
T000508,M00107,2024-07-04 03:44:23,75.59,174.0,0,online,PulseMart,purchase
T000509,M00107,2025-09-01 02:28:28,48.63,112.0,0,online,PulseMart,purchase
T000510,M00107,2024-12-18 13:33:15,35.25,81.0,0,online,PulseMart,purchase
T000511,M00107,2022-02-26 00:16:01,195.63,391.0,0,online,PulseHome,purchase
T000512,M00107,2023-12-04 15:22:12,154.39,355.0,0,app,PulseMart,purchase
T000513,M00108,2026-06-03 21:40:43,54.95,126.0,0,app,PulseMart,purchase
T000515,M00108,2026-03-15 05:00:28,98.77,173.0,0,app,PulseEats,purchase
T000516,M00109,2025-10-12 00:42:41,75.07,131.0,0,in_store,PulseEats,purchase
T000517,M00109,2022-09-29 20:16:58,80.64,141.0,0,online,PulseEats,purchase
T000518,M00109,2025-06-13 18:58:02,41.12,72.0,0,in_store,PulseEats,purchase
T000519,M00109,2023-10-10 06:46:31,56.59,113.0,0,in_store,PulseHome,purchase
T000520,M00109,2022-07-08 21:58:45,23.49,41.0,0,app,PulseEats,purchase
T000521,M00109,2023-11-06 00:34:13,55.86,98.0,0,online,PulseEats,purchase
T000522,M00109,2024-01-13 14:38:45,26.28,60.0,0,in_store,PulseMart,purchase
T000523,M00110,2025-03-26 14:28:10,86.57,151.0,0,in_store,PulseEats,purchase
T000524,M00110,2025-06-16 10:19:54,24.79,43.0,0,app,PulseEats,purchase
T000525,M00110,2026-01-14 20:03:10,82.25,189.0,0,app,PulseMart,purchase
T000526,M00110,2025-08-06 12:41:49,30.37,61.0,0,app,PulseHome,purchase
T000528,M00111,2025-03-01 17:35:52,79.9,160.0,50,app,PulseHome,purchase
T000529,M00111,2025-02-06 00:36:56,126.15,290.0,0,online,PulseMart,purchase
T000530,M00111,2025-12-30 22:08:08,53.49,107.0,0,online,PulseHome,purchase
T000531,M00112,2026-03-25 01:11:21,41.98,84.0,0,online,PulseHome,purchase
T000532,M00112,2025-09-30 23:29:48,22.25,44.0,0,online,PulseHome,purchase
T000533,M00112,2024-06-25 23:48:42,64.55,129.0,100,app,PulseHome,purchase
T000534,M00112,03/13/2025,22.55,45.0,0,app,PulseHome,purchase
T000535,M00112,2025-11-13 22:33:04,132.61,265.0,0,in_store,PulseHome,purchase
T000536,M00113,2026-06-29 14:20:05,93.76,188.0,50,app,PulseHome,purchase
T000537,M00113,2022-09-02 00:04:26,64.24,128.0,0,app,PulseHome,purchase
T000538,M00113,2025-12-12 03:42:48,33.7,67.0,0,app,PulseHome,purchase
T000539,M00114,2024-01-05 21:00:01,63.96,147.0,0,in_store,PulseMart,purchase
T000540,M00114,2025-05-30 00:55:53,72.26,166.0,100,app,PulseMart,purchase
T000541,M00114,2024-06-28 04:28:28,38.47,88.0,0,app,PulseMart,purchase
T000542,M00114,2025-06-20 06:10:03,58.78,135.0,0,in_store,PulseMart,purchase
T000543,M00114,2023-10-10 01:32:30,29.13,67.0,67,in_store,PulseMart,purchase
T000544,M00114,2024-11-05 22:45:51,52.2,120.0,100,online,PulseMart,purchase
T000545,M00114,2023-08-07 06:38:41,97.71,225.0,0,app,PulseMart,purchase
T000546,M00114,2024-01-07 01:44:46,36.17,72.0,0,in_store,PulseHome,purchase
T000547,M00114,2023-12-02 06:28:30,45.55,105.0,0,app,PulseMart,purchase
T000548,M00115,2024-09-10 17:37:03,106.29,186.0,0,online,PulseEats,purchase
T000549,M00115,2024-11-25 03:59:45,55.59,97.0,0,online,PulseEats,purchase
T000550,M00115,2024-11-23 20:10:26,57.13,100.0,0,online,PulseEats,purchase
T000551,M00115,2026-04-11 19:15:04,45.46,80.0,80,in_store,PulseEats,purchase
T000552,M00115,2025-02-06 17:34:45,28.05,49.0,0,in_store,PulseEats,purchase
T000553,M00115,2026-06-08 17:46:11,116.59,204.0,0,app,PulseEats,purchase
T000554,M00115,2025-11-01 14:58:01,317.63,556.0,0,online,PulseEats,purchase
T000555,M00116,2024-07-17 04:18:09,117.65,271.0,0,online,PulseMart,purchase
T000556,M00116,2025-08-22 19:21:43,50.88,117.0,0,app,PulseMart,purchase
T000557,M00117,2024-08-18 23:59:34,96.13,168.0,0,online,PulseEats,purchase
T000558,M00117,2024-05-03 14:48:13,52.03,91.0,0,in_store,PulseEats,purchase
T000559,M00117,2025-09-05 14:48:47,51.43,90.0,0,app,PulseEats,purchase
T000560,M00118,2023-06-10 10:55:59,52.96,122.0,0,app,PulseMart,purchase
T000561,M00118,2025-06-01 13:12:45,43.2,86.0,0,online,PulseHome,purchase
T000562,M00118,2024-09-30 01:24:38,33.89,78.0,0,online,PulseMart,purchase
T000563,M00119,2022-02-22 15:28:41,74.17,171.0,0,app,PulseMart,purchase
T000564,M00119,2023-08-18 23:47:21,74.69,172.0,0,in_store,PulseMart,purchase
T000565,M00120,2025-07-24 10:21:19,62.85,145.0,0,app,PulseMart,purchase
T000566,M00120,2026-03-24 05:32:28,71.7,165.0,0,in_store,PulseMart,purchase
T000567,M00120,2025-11-04 22:24:37,28.16,65.0,0,app,PulseMart,purchase
T000568,M00120,2026-04-25 12:11:32,95.28,219.0,0,in_store,PulseMart,purchase
T000569,M00120,2026-06-08 04:59:03,22.77,52.0,0,app,PulseMart,purchase
T000570,M00121,2024-12-05 13:36:39,57.52,132.0,0,app,PulseMart,purchase
T000571,M00122,2025-11-23 08:44:42,57.3,132.0,0,app,PulseMart,purchase
T000572,M00122,2023-10-21 07:01:08,70.8,163.0,0,online,PulseMart,purchase
T000573,M00122,2024-03-01 14:44:45,42.91,99.0,0,app,PulseMart,purchase
T000574,M00122,2025-01-11 09:42:28,26.84,62.0,0,online,PulseMart,purchase
T000575,M00122,2025-09-16 10:23:22,31.9,64.0,0,in_store,PulseHome,purchase
T000576,M00123,2026-05-04 00:49:07,79.89,160.0,0,in_store,PulseHome,purchase
T000577,M00123,2026-04-03 12:26:56,36.61,73.0,0,online,PulseHome,purchase
T000578,M00123,2026-04-02 19:57:11,97.3,195.0,0,online,PulseHome,purchase
T000579,M00123,2026-06-30 22:43:10,80.09,160.0,0,online,PulseHome,purchase
T000580,M00123,2026-04-16 23:15:53,91.92,184.0,0,in_store,PulseHome,purchase
T000581,M00123,2026-05-12 15:33:40,151.54,303.0,0,online,PulseHome,purchase
T000582,M00123,2026-02-23 18:26:03,105.69,211.0,0,online,PulseHome,purchase
T000583,M00124,2025-02-03 21:14:28,17.01,34.0,0,app,PulseHome,purchase
T000584,M00124,2025-11-08 06:32:16,89.62,157.0,0,online,PulseEats,purchase
T000585,M00124,2026-05-01 21:55:34,28.7,57.0,0,online,PulseHome,purchase
T000586,M00124,2025-07-18 20:20:27,49.39,99.0,0,in_store,PulseHome,purchase
T000587,M00124,2026-04-19 05:31:52,27.01,54.0,0,online,PulseHome,purchase
T000588,M00124,2025-07-15 17:47:46,57.64,115.0,0,app,PulseHome,purchase
T000589,M00124,2025-01-14 18:44:40,52.18,104.0,0,online,PulseHome,purchase
T000590,M00124,2024-09-17 19:04:32,115.92,232.0,0,online,PulseHome,purchase
T000591,M00124,2025-07-02 22:13:04,101.35,203.0,100,app,PulseHome,purchase
T000592,M00125,2023-09-17 12:32:44,64.44,129.0,0,in_store,PulseHome,purchase
T000593,M00125,2021-10-07 21:37:42,52.44,105.0,0,in_store,PulseHome,purchase
T000594,M00125,2023-10-18 10:56:02,82.24,164.0,0,app,PulseHome,purchase
T000595,M00125,2025-09-12 07:06:06,37.79,76.0,0,online,PulseHome,purchase
T000596,M00125,2021-09-13 18:52:18,143.77,288.0,0,in_store,PulseHome,purchase
T000597,M00126,2026-06-17 09:19:16,46.86,82.0,0,online,PulseEats,purchase
T000598,M00126,2026-06-10 01:34:28,58.85,103.0,0,in_store,PulseEats,purchase
T000599,M00126,2026-04-23 16:49:53,43.66,76.0,76,app,PulseEats,purchase
T000600,M00126,2026-06-05 03:09:01,94.88,218.0,0,online,PulseMart,purchase
T000601,M00126,2026-04-19 08:14:54,49.66,99.0,0,in_store,PulseHome,purchase
T000602,M00127,2025-02-11 22:25:58,48.66,85.0,0,online,PulseEats,purchase
T000603,M00127,2026-05-13 20:46:53,95.79,220.0,0,in_store,PulseMart,purchase
T000604,M00127,2025-11-14 03:48:34,160.91,370.0,200,in_store,PulseMart,purchase
T000605,M00128,2024-09-13 02:53:33,190.04,380.0,0,app,PulseHome,purchase
T000606,M00128,2026-06-23 05:34:44,38.99,78.0,0,in_store,PulseHome,purchase
T000607,M00128,2025-06-22 19:53:37,67.44,,0,online,PulseHome,purchase
T000608,M00128,2026-01-20 07:24:59,47.68,95.0,0,online,PulseHome,purchase
